truevalue,estimate,dem,ev
48.36811482,31.15,300,0.049379756
102.9449204,94,300,0.049379756
16.76034337,20.08695652,300,0.049379756
9.471688886,13.27272727,300,0.049379756
26.36567714,34.20833333,300,0.049379756
59.59067261,65.25,300,0.049379756
11.85995888,26.16666667,300,0.049379756
7.920873586,18.2,300,0.049379756
31.01379977,34.125,300,0.049379756
43.9928455,27.68181818,300,0.049379756
57.36009632,27.89473684,300,0.049379756
34.22979936,23.625,300,0.049379756
48.33556572,52.69565217,300,0.049379756
62.25515427,65.25,300,0.049379756
26.05248145,21.16666667,300,0.049379756
10.24422521,8.5,300,0.049379756
7.338388516,3.9375,300,0.049379756
6.15704162,8.272727273,300,0.049379756
80.82125413,77.18181818,300,0.049379756
-1.27447801,8.666666667,300,0.049379756
6.47585139,5.958333333,300,0.049379756
54.68730117,43.66666667,300,0.049379756
199.4579609,218.875,300,0.049379756
29.5606933,29,300,0.049379756
4.535417979,18.16666667,300,0.049379756
9.264721365,6.826086957,300,0.049379756
27.402319,37.05263158,300,0.049379756
24.40171443,20.83333333,300,0.049379756
27.24231634,32.68181818,300,0.049379756
36.86657901,23.16666667,300,0.049379756
23.87793162,35.7826087,300,0.049379756
5.403589641,16.79166667,300,0.049379756
28.81211258,24.625,300,0.049379756
50.02628699,37,300,0.049379756
78.41741037,68.95833333,300,0.049379756
10.76972255,4.208333333,300,0.049379756
64.70177578,82.16666667,300,0.049379756
97.02951333,65.95833333,300,0.049379756
39.94934255,37.83333333,300,0.049379756
73.0014763,77,300,0.049379756
13.25478742,11.83333333,300,0.049379756
110.7574969,122.6521739,300,0.049379756
25.64032905,12.95833333,300,0.049379756
11.96847457,9.545454545,300,0.049379756
92.09532153,108.4166667,300,0.049379756
30.34029552,26.125,300,0.049379756
21.69707606,42.04545455,300,0.049379756
3.734461457,6.458333333,300,0.049379756
19.93666227,23.30434783,300,0.049379756
4.708982553,3.65,300,0.049379756
8.475666478,5.954545455,300,0.049379756
10.03101676,14.43478261,300,0.049379756
18.1135158,9.375,300,0.049379756
8.656084698,6.652173913,300,0.049379756
103.4087238,128.4166667,300,0.049379756
97.15846501,96.04166667,300,0.049379756
61.19619069,67.375,300,0.049379756
8.522421678,8.291666667,300,0.049379756
79.06831538,67.29166667,300,0.049379756
83.36376579,115.875,300,0.049379756
13.52077105,31.58823529,300,0.049379756
18.77195984,10.47826087,300,0.049379756
102.9070127,117.625,300,0.049379756
58.78167377,64,300,0.049379756
100.5293557,84.08333333,300,0.049379756
53.53790509,75.36363636,300,0.049379756
25.68614888,38.52173913,300,0.049379756
64.7125769,88.76190476,300,0.049379756
48.77331671,49.41666667,300,0.049379756
14.32705428,18.34782609,300,0.049379756
18.66885797,11.45833333,300,0.049379756
4.313726402,18.625,300,0.049379756
2.195305023,5.833333333,300,0.049379756
13.41143237,13.5,300,0.049379756
18.73627598,22.33333333,300,0.049379756
48.58578643,37,300,0.049379756
33.11993714,33.66666667,300,0.049379756
9.24040653,9.826086957,300,0.049379756
33.63057633,40.47826087,300,0.049379756
11.62112338,13.91666667,300,0.049379756
4.619921585,9.958333333,300,0.049379756
23.87543924,23.79166667,300,0.049379756
25.86864665,22.47826087,300,0.049379756
21.43737898,33.95833333,300,0.049379756
32.64203319,40.18181818,300,0.049379756
-1.685590201,5.666666667,300,0.049379756
7.277557138,5.958333333,300,0.049379756
61.05793946,46.91666667,300,0.049379756
45.49943717,53.45833333,300,0.049379756
42.45294364,46.66666667,300,0.049379756
130.1208759,130.826087,300,0.049379756
50.24016037,89.33333333,300,0.049379756
27.09734032,9,300,0.049379756
219.5424949,218.826087,300,0.049379756
227.5904303,223.3333333,300,0.049379756
7.223622677,28,300,0.049379756
5.960907054,9,300,0.049379756
20.78595924,20,300,0.049379756
43.94104778,42.5,300,0.049379756
19.60679239,30.3,300,0.049379756
19.79216221,40.1,300,0.049379756
21.06499535,19.52173913,300,0.049379756
78.16108751,66,300,0.049379756
13.15630248,11.58333333,300,0.049379756
34.35988365,24.08333333,300,0.049379756
1.540695456,9.625,300,0.049379756
22.91604127,31.79166667,300,0.049379756
7.902773209,6.85,300,0.049379756
45.12882036,48,300,0.049379756
28.04668799,60.04545455,300,0.049379756
7.36619782,3.526315789,300,0.049379756
146.4361657,169.5217391,300,0.049379756
-1.185054773,10.52380952,300,0.049379756
12.89920204,10.41666667,300,0.049379756
42.6664164,26.66666667,300,0.049379756
5.512739182,11.95833333,300,0.049379756
30.54314329,45.83333333,300,0.049379756
144.2952975,80.66666667,300,0.049379756
67.15698366,118.3684211,300,0.049379756
13.29974879,13.33333333,300,0.049379756
8.271095993,16.83333333,300,0.049379756
46.36481186,34.47826087,300,0.049379756
13.26429366,14.08333333,300,0.049379756
43.06298928,26.70833333,300,0.049379756
0.664854639,11,300,0.049379756
18.68337144,13.83333333,300,0.049379756
245.0109068,237.5454545,300,0.049379756
10.85881715,9.291666667,300,0.049379756
63.95027609,78.69565217,300,0.049379756
66.04830096,71.18181818,300,0.049379756
105.5568798,147.85,300,0.049379756
50.04150221,50.66666667,300,0.049379756
18.16261398,12.40909091,300,0.049379756
96.60048639,103.1304348,300,0.049379756
18.62473193,15.76470588,300,0.049379756
44.51920035,32.25,300,0.049379756
17.28293406,16.75,300,0.049379756
50.09226523,68.04166667,300,0.049379756
31.46175062,21.39130435,300,0.049379756
22.33064371,21.36363636,300,0.049379756
24.46981516,27.41666667,300,0.049379756
42.68842572,35.66666667,300,0.049379756
115.5694423,111.75,300,0.049379756
11.43173312,12.69565217,300,0.049379756
54.17870261,75.375,300,0.049379756
36.34805866,36.08333333,300,0.049379756
4.137266412,11.16666667,300,0.049379756
55.19175844,87.625,300,0.049379756
6.557719069,11.38095238,300,0.049379756
8.424746353,12.29166667,300,0.049379756
21.79581013,28.80952381,300,0.049379756
49.57781801,51.26086957,300,0.049379756
49.95137786,50.66666667,300,0.049379756
103.3614056,92.65217391,300,0.049379756
9.756619899,12.81818182,300,0.049379756
21.20855504,158,300,0.049379756
40.84907658,55.2,300,0.049379756
31.41326704,31.5,300,0.049379756
3.846607996,6.454545455,300,0.049379756
55.71287734,96.7,300,0.049379756
53.17265807,36.81818182,300,0.049379756
89.11365041,79.39130435,300,0.049379756
17.85813108,22.9047619,300,0.049379756
8.141060024,6.466666667,300,0.049379756
11.11347005,9.333333333,300,0.049379756
97.44603268,106.5416667,300,0.049379756
86.99647733,113.2916667,300,0.049379756
55.15061829,32.16666667,300,0.049379756
23.53348973,13.5,300,0.049379756
32.92375238,32.09090909,300,0.049379756
16.2898736,29.08333333,300,0.049379756
18.30343988,23.58333333,300,0.049379756
15.83149306,22.60869565,300,0.049379756
0.03056768,15.39130435,300,0.049379756
17.18914062,18.04545455,300,0.049379756
88.10036028,116.3636364,300,0.049379756
7.198046319,8.636363636,300,0.049379756
18.67651389,16.875,300,0.049379756
43.95183329,50.81818182,300,0.049379756
63.54798057,47.5,300,0.049379756
5.44435021,9.125,300,0.049379756
116.7857359,100.0416667,300,0.049379756
19.97485088,12.22727273,300,0.049379756
76.64889656,69.66666667,300,0.049379756
9.813844564,13.81818182,300,0.049379756
18.92701394,6.80952381,300,0.049379756
9.164555092,11.08333333,300,0.049379756
22.75057593,23.91666667,300,0.049379756
18.89470317,44.25,300,0.049379756
101.3395574,100.7083333,300,0.049379756
65.2670476,59.73913043,300,0.049379756
9.977211909,14.73913043,300,0.049379756
25.08945827,12.82608696,300,0.049379756
13.31146569,19.95454545,300,0.049379756
54.39233161,37.66666667,300,0.049379756
95.0854209,93.95652174,300,0.049379756
38.77127034,45.41666667,300,0.049379756
4.520993494,8.565217391,300,0.049379756
87.56212257,89.15,300,0.049379756
54.72327928,62.875,300,0.049379756
12.04615124,17.45833333,300,0.049379756
112.8656967,117.4583333,300,0.049379756
1.444935336,5.473684211,300,0.049379756
106.3174816,146.5909091,300,0.049379756
21.24392677,25.625,300,0.049379756
222.5996511,242.9130435,300,0.049379756
72.12879476,56.08333333,300,0.049379756
93.93772753,85.875,300,0.049379756
84.32345351,79.45833333,300,0.049379756
26.11767768,41.79166667,300,0.049379756
56.03143941,63.14285714,300,0.049379756
29.57847714,25.58333333,300,0.049379756
24.4654578,37.26086957,300,0.049379756
11.48845066,27.95652174,300,0.049379756
27.25538296,44.54166667,300,0.049379756
14.57918677,7.272727273,300,0.049379756
77.48560087,82.79166667,300,0.049379756
124.178663,120.4166667,300,0.049379756
18.09011361,11.83333333,300,0.049379756
-2.518206383,10.42857143,300,0.049379756
6.361472729,10.94117647,300,0.049379756
18.06507534,14.16666667,300,0.049379756
215.8794847,187.2083333,300,0.049379756
4.773983728,5.791666667,300,0.049379756
9.746728039,6.608695652,300,0.049379756
36.87345237,39.86363636,300,0.049379756
9.590384993,9.25,300,0.049379756
156.427279,158.7916667,300,0.049379756
