truevalue,estimate,dem,ev,year,month
57.65727264,78.77272727,75,-0.177883862,2015,4
31.14929968,37.08333333,25,-0.130106123,2015,4
122.6311119,123.75,47,0.094066465,2015,4
14.52783184,21.65217391,726,-0.049464726,2015,7
51.44460348,58.52173913,21,0.067032699,2015,8
36.36468165,26.75,336,-0.039659049,2015,2
300.4664187,338.9166667,27,0.067314271,2015,4
14.08284116,10.91666667,788,-0.050984032,2015,3
40.8314944,30.40909091,66,0.07998897,2015,1
21.23559584,22.25,816,-0.051549123,2015,12
78.48134991,100.375,75,-0.177883862,2015,8
70.40197567,82.75,66,-0.176200755,2015,3
78.68365007,104.5,726,-0.049464726,2015,8
19.29932127,34.82608696,27,-0.134536502,2015,5
164.9371251,165.0416667,25,-0.060013471,2015,1
13.50332967,15.18181818,744,-0.050279932,2015,9
50.96822432,39.56521739,31,0.072374424,2015,5
36.10952974,51.25,816,-0.051549123,2015,5
11.8305733,7.869565217,387,-0.036219,2015,1
14.51104361,23.375,16,0.139928563,2015,6
97.48182217,105.6666667,1,0.149361688,2015,1
65.58099105,62.68181818,46,0.100533762,2015,4
59.71457951,61.5,23,-0.061979362,2015,5
53.05120787,58.54166667,9,0.025770844,2015,5
35.50772385,30.13636364,60,-0.147037803,2015,3
68.97591567,92.7826087,23,-0.061979362,2015,9
127.6271052,157.4166667,31,0.072374424,2015,3
11.69648586,7.833333333,54,0.057373612,2015,1
44.13604845,21.79166667,9,-0.049215776,2015,10
20.06957546,26.57142857,66,0.07998897,2015,8
52.49698844,60.75,347,-0.037467693,2015,10
123.2477357,106.5217391,481,0.044456821,2015,10
12.93945821,17.5,28,-0.044715596,2015,3
65.25883043,52.625,10,0.02320939,2015,11
25.14131407,19.22222222,744,-0.050279932,2015,10
36.32078609,25.73913043,0,0.123869952,2015,7
86.68860339,86.94117647,1,0.149361688,2015,3
81.21067501,72.66666667,344,-0.040623869,2015,12
33.59154447,34.375,3,0.152045335,2015,8
39.96223243,38.875,9,0.146134461,2015,3
13.1807838,16.70833333,744,-0.050279932,2015,1
23.43124066,23.39130435,82,-0.17724461,2015,4
30.01585915,56.45833333,33,0.084475926,2015,2
29.02204384,25.13043478,7,0.144086546,2015,3
12.78436316,14.31818182,9,-0.049215776,2015,8
15.86158058,14.125,41,0.087615208,2015,10
57.20051348,56.75,55,0.089804247,2015,1
97.81029158,82.26086957,16,0.139928563,2015,9
78.10496416,87.25,7,0.144086546,2015,9
13.15388577,8.956521739,46,0.095873457,2015,12
77.13462125,78.39130435,3,0.152045335,2015,7
33.36056741,34.83333333,19,-0.053016014,2015,12
257.6127867,278.3,13,-0.049332921,2015,4
90.22205017,104.7916667,8,-0.047144013,2015,3
189.6881443,199.375,59,-0.147033209,2015,9
73.43561069,81.58333333,2,0.144980798,2015,5
23.86021309,17.70833333,46,0.100533762,2015,7
62.46231902,74,41,0.087615208,2015,1
76.7633659,85.95652174,46,0.095873457,2015,2
36.24482637,31.95833333,23,-0.129274298,2015,12
92.06879739,104.4166667,9,0.025770844,2015,5
40.63874509,41.95652174,33,0.084475926,2015,9
74.38039198,65.5,76,-0.172777826,2015,10
29.13104698,24.875,46,0.100533762,2015,5
45.54244421,57.94736842,66,0.07998897,2015,2
57.59610211,37.04166667,6,0.147609073,2015,2
53.87087062,51.95833333,1,0.149361688,2015,9
16.11377665,8.833333333,318,-0.036487958,2015,9
260.2032046,214.15,10,0.122026532,2015,10
78.75687878,58.13043478,9,0.146134461,2015,2
198.7398952,191.0833333,79,-0.178420661,2015,8
78.44291864,78.75,27,0.068097112,2015,4
176.0216304,167.3913043,82,-0.17724461,2015,12
19.30734544,32.52380952,18,-0.053366587,2015,7
29.13204976,29.14285714,10,0.02320939,2015,10
42.16063301,55.80952381,68,-0.179888654,2015,9
58.53259604,54.20833333,31,0.072374424,2015,5
47.59822313,43.45833333,9,0.025348898,2015,5
15.06862539,11.39130435,16,0.139928563,2015,6
19.64056989,29.04166667,33,0.062590369,2015,12
57.03002371,62.86363636,80,-0.176214204,2015,12
32.7261014,36.66666667,16,0.139928563,2015,8
57.70872113,50,64,-0.17842712,2015,5
16.45442645,18.25,347,-0.037467693,2015,2
26.62362233,27.77272727,33,0.084475926,2015,8
62.48468252,52.79166667,336,-0.039659049,2015,1
47.7486152,84.57142857,23,-0.061979362,2015,3
25.22595455,19.36363636,54,0.057373612,2015,5
100.5364428,118.8695652,75,-0.177883862,2015,3
61.16298635,52.33333333,23,-0.056201966,2015,10
30.03746419,33.04166667,481,0.044456821,2015,4
32.77698553,9.458333333,46,0.095873457,2015,9
22.52919109,15.91666667,18,-0.053366587,2015,10
34.02402063,29.125,8,-0.047144013,2015,4
19.34912215,26.47826087,55,0.089804247,2015,3
53.6122202,56.20833333,19,-0.053016014,2015,2
44.0318474,50.33333333,55,0.089804247,2015,3
117.5224704,123,25,-0.060013471,2015,3
147.7027598,117.375,25,-0.060013471,2015,9
26.31496366,21,8,-0.047144013,2015,2
88.35682681,88.95454545,47,0.094066465,2015,8
47.8036466,42.47826087,19,-0.052312465,2015,4
205.305187,220.1875,76,-0.172777826,2015,11
121.6961794,93.375,66,-0.176200755,2015,10
76.4453124,116.0869565,27,-0.134536502,2015,7
33.5547422,41.20833333,0,0.123869952,2015,5
115.9849325,109.3333333,27,0.068097112,2015,5
149.722873,186.75,59,-0.147033209,2015,2
23.48891304,17.45833333,31,0.072374424,2015,3
22.01731365,13.66666667,28,-0.044715596,2015,8
28.49879872,35,0,0.123869952,2015,12
52.66728206,14.58333333,357,-0.180888769,2015,9
15.36526206,19.29166667,8,-0.047144013,2015,5
223.7146805,242.6818182,23,-0.056201966,2015,1
54.53147064,50.55,80,-0.176214204,2015,10
21.25512805,11.91666667,8,-0.047144013,2015,4
33.16312592,48.35,726,-0.049464726,2015,1
131.8787652,95,59,-0.147033209,2015,5
181.892497,203.1304348,13,-0.049332921,2015,12
15.465526,12.29166667,55,0.089804247,2015,3
26.6382127,20.2173913,19,-0.053016014,2015,3
24.53524714,19.20833333,18,-0.053366587,2015,10
26.03323222,15.79166667,75,-0.179730082,2015,3
19.3215613,12.125,347,-0.037467693,2015,3
24.84847719,20.375,9,-0.049215776,2015,12
28.0133036,40.45454545,816,-0.051549123,2015,10
137.9569786,136.75,76,-0.172777826,2015,11
48.17861655,42.85714286,357,-0.180888769,2015,1
61.34900515,49.95833333,13,-0.049332921,2015,8
55.0906005,66.41666667,68,-0.179888654,2015,5
204.6545619,195.9130435,52,0.082163263,2015,5
56.55050046,47.95833333,9,0.025770844,2015,3
34.1245287,43.5,347,-0.037467693,2015,5
9.459723847,13.45833333,54,0.057373612,2015,8
30.89148308,28.625,27,0.067314271,2015,1
99.94771178,98.125,2,0.144980798,2015,10
40.06008869,43.83333333,4,0.116421141,2015,3
139.3032122,138.125,68,-0.179888654,2015,6
77.69885254,80.375,23,-0.056201966,2015,12
112.3629267,115,33,0.062590369,2015,8
43.48154728,34.41666667,23,-0.129274298,2015,1
15.60561341,11.36363636,9,0.146134461,2015,2
67.27419605,85.875,23,-0.061979362,2015,10
59.82577018,78.08695652,57,-0.143809964,2015,3
16.55892807,13.09090909,7,0.144086546,2015,4
20.49345847,22.47826087,54,0.057373612,2015,10
35.52824277,44.33333333,41,0.094718102,2015,2
10.48756683,9.333333333,46,0.100533762,2015,12
19.36563867,18.95652174,33,0.084475926,2015,1
60.68748532,67.16666667,7,0.144086546,2015,1
47.12448029,32.54166667,69,-0.180453342,2015,1
211.0314482,235.125,68,-0.179888654,2015,4
77.92605147,84.20833333,27,0.067314271,2015,5
36.17910902,57.61904762,57,-0.143809964,2015,7
9.81953297,10.18181818,2,0.127586656,2015,12
86.06548506,87.91304348,318,-0.036487958,2015,2
17.6894344,12.91666667,344,-0.040623869,2015,12
32.27985431,27.41666667,0,0.123869952,2015,4
5.601257492,15.68181818,33,0.084475926,2015,3
19.41908664,36.25,2,0.127586656,2015,1
99.12462403,102.9166667,79,-0.178420661,2015,5
18.0533187,10.7826087,2,0.144980798,2015,5
14.814708,8.590909091,759,-0.050850333,2015,6
36.27971082,43.18181818,23,-0.061979362,2015,4
28.90642347,24.04545455,9,0.146134461,2015,9
27.65791593,23.66666667,9,0.146134461,2015,10
33.15841228,30.58333333,64,-0.17842712,2015,5
28.61426198,31,347,-0.037467693,2015,4
23.19096511,13.5,8,-0.047144013,2015,4
18.23888618,26.04347826,9,0.025770844,2015,12
57.86422722,42.95833333,18,0.136162981,2015,5
86.96907576,96.70833333,3,0.152045335,2015,6
19.97728039,9.166666667,3,0.152045335,2015,1
85.75518264,76.91666667,60,-0.147037803,2015,2
54.59179218,51.69565217,76,-0.172777826,2015,1
78.01707036,69.91666667,0,0.123869952,2015,5
7.185040493,13.13043478,54,0.057373612,2015,3
37.88657864,25.08333333,726,-0.049464726,2015,2
51.92348726,58.33333333,27,-0.134536502,2015,2
19.20634529,16.375,9,0.146134461,2015,2
31.75913615,38.25,21,0.067032699,2015,3
68.78436197,66.58333333,27,0.067314271,2015,10
33.15702612,27.14285714,21,0.140187121,2015,1
77.97127057,65.43478261,41,0.087615208,2015,10
57.95840333,44.47826087,69,-0.180453342,2015,5
332.0376219,278.6666667,19,-0.053016014,2015,10
82.48889144,64.52380952,23,-0.056201966,2015,5
21.06112124,24.41666667,336,-0.039659049,2015,10
205.1891636,222.3478261,76,-0.172777826,2015,8
17.83390194,13.13636364,759,-0.050850333,2015,1
54.12923894,56,66,-0.176200755,2015,8
17.63531996,13,8,-0.047144013,2015,10
27.6640995,36.75,21,0.067032699,2015,4
24.27364922,20.08695652,82,-0.17724461,2015,2
32.57519486,21.41666667,7,-0.049017424,2015,10
12.50465817,11.26086957,3,0.152045335,2015,3
11.65422845,8.619047619,481,0.044456821,2015,3
8.503939264,16.875,21,0.140187121,2015,8
18.40949957,15.125,344,-0.040623869,2015,9
30.13519942,22.13636364,46,0.100533762,2015,12
113.8475884,95.5,23,-0.129274298,2015,5
14.55875917,13.70833333,55,0.089804247,2015,3
12.96159813,14.26086957,387,-0.036219,2015,2
89.10637611,104.0833333,10,0.122026532,2015,10
37.60951839,20.04166667,8,-0.047144013,2015,4
35.16689942,32.58333333,10,0.02320939,2015,3
153.3911222,31.58333333,33,0.062590369,2015,2
21.83641487,23.33333333,387,-0.036219,2015,4
68.53084247,51.26086957,4,0.144256895,2015,7
13.28670254,9.347826087,66,0.07998897,2015,8
20.80546361,15.16666667,7,0.144086546,2015,5
41.83577582,37.25,726,-0.049464726,2015,12
24.10531248,24.75,55,0.089804247,2015,7
13.42298135,41.45833333,0,0.123869952,2015,3
76.78482562,82.82608696,816,-0.051549123,2015,10
83.8889113,93.61904762,46,0.095873457,2015,9
14.67136946,14,9,-0.049215776,2015,1
25.53113423,20.68181818,336,-0.039659049,2015,12
11.57176625,19.95833333,788,-0.050984032,2015,5
48.40197468,48.25,26,0.070851475,2015,2
15.82958526,15.25,347,-0.037467693,2015,3
26.56146468,27.29166667,47,0.094066465,2015,2
82.80954731,43.69565217,75,-0.177883862,2015,4
31.27117809,32.08333333,79,-0.178420661,2015,10
22.6615798,24.95833333,9,-0.049215776,2015,4
36.50900682,31.70833333,0,0.123869952,2015,4
130.4194036,116.7083333,2,0.127586656,2015,8
29.7441614,26.36842105,61,-0.14711937,2015,9
13.78440074,19,66,0.07998897,2015,6
30.44510539,35.47619048,46,0.100533762,2015,10
59.53212837,59.33333333,726,-0.049464726,2015,6
15.72942708,20.16666667,726,-0.049464726,2015,9
93.73582114,81.58333333,31,0.072374424,2015,8
27.51049175,21.95652174,481,0.044456821,2015,1
17.09753002,26.75,54,0.057373612,2015,1
12.2802359,16.55,9,0.146880305,2015,9
111.007402,121.6818182,0,0.123869952,2015,2
14.03628421,42.04166667,726,-0.049464726,2015,5
18.8726551,19.65217391,7,0.144086546,2015,5
39.29536411,30.625,26,0.070851475,2015,5
106.7308685,123.3333333,47,0.094066465,2015,7
44.48236806,52.875,347,-0.037467693,2015,10
52.7428178,62.16666667,31,0.072374424,2015,6
51.96830281,61.875,2,0.144980798,2015,7
55.2545156,65.33333333,2,0.144980798,2015,12
39.8089892,42.375,41,0.087615208,2015,6
77.50484094,122.125,57,-0.143809964,2015,1
95.21201371,108.6956522,27,0.068097112,2015,12
195.5944095,176.375,23,-0.129274298,2015,3
43.59515574,32.7826087,60,-0.147037803,2015,3
14.78112612,16.42857143,1,0.149361688,2015,10
128.4586519,130.4583333,19,-0.052312465,2015,5
116.987522,120.9565217,52,0.082163263,2015,5
46.85727575,43.41176471,27,0.068097112,2015,10
17.34223013,14.38888889,4,0.144256895,2015,6
56.13729664,60.91666667,10,0.02320939,2015,10
54.00368064,41.08333333,7,0.144086546,2015,2
50.03325907,45.79166667,21,0.067032699,2015,5
11.69933175,5.75,744,-0.050279932,2015,3
20.30095107,29.375,347,-0.037467693,2015,11
16.84952472,19.58333333,744,-0.050279932,2015,12
20.66323434,8.791666667,33,0.084475926,2015,4
15.28062138,11.86956522,318,-0.036487958,2015,1
31.45687625,29.04545455,744,-0.050279932,2015,7
72.0334688,80.20833333,16,0.139928563,2015,4
91.53705595,102.0833333,59,-0.147033209,2015,9
47.24194604,47,82,-0.17724461,2015,4
46.75044821,58.58333333,33,0.084475926,2015,4
26.33794981,20.70833333,54,0.057373612,2015,3
76.21415375,72.40909091,26,0.070851475,2015,9
36.8308067,38.125,9,0.146134461,2015,3
51.21529236,45.5,57,-0.143809964,2015,10
58.9841529,75.875,10,0.02320939,2015,9
128.3631023,124.35,41,0.087615208,2015,4
19.08182225,16.54166667,23,-0.056201966,2015,5
70.82290942,75.68181818,3,0.152045335,2015,12
81.0867122,62.79166667,80,-0.176214204,2015,4
25.81571151,16.375,16,0.139928563,2015,10
59.72632499,47.16666667,318,-0.036487958,2015,12
32.53746795,25.45833333,31,0.072374424,2015,3
57.8676887,53.54166667,788,-0.050984032,2015,9
39.93922716,31.45833333,25,-0.130106123,2015,10
113.3142308,113.875,23,-0.056201966,2015,9
58.585931,45.16666667,19,-0.052312465,2015,3
43.12796468,46.25,46,0.100533762,2015,10
87.44682678,121,21,0.140187121,2015,2
24.43519766,22,1,0.149361688,2015,5
44.46486132,36.16666667,744,-0.050279932,2015,4
70.9971475,52.77272727,28,-0.044715596,2015,1
10.08186176,15.17391304,46,0.095873457,2015,7
48.3928006,54.47826087,25,-0.130106123,2015,12
148.8272354,184.75,16,0.139928563,2015,8
15.18487212,16,76,-0.172777826,2015,5
75.50338773,86.125,357,-0.180888769,2015,10
40.27949163,29.36363636,10,0.122026532,2015,12
55.81984128,45.77777778,80,-0.176214204,2015,11
66.45998897,87.23809524,57,-0.143809964,2015,10
22.33006791,20.65217391,25,-0.060013471,2015,5
61.44115473,73.375,25,-0.130106123,2015,4
26.40272895,22.83333333,8,-0.047144013,2015,4
130.2111161,130.0833333,31,0.072374424,2015,12
115.9115973,107.1666667,23,-0.129274298,2015,7
79.32168146,6.833333333,726,-0.049464726,2015,10
61.87242923,59.95454545,16,0.139928563,2015,5
23.53442539,23.3125,9,-0.049215776,2015,1
94.94413244,111.2083333,25,-0.130106123,2015,7
61.6263949,53.04166667,387,-0.036219,2015,5
52.58861086,53.20833333,23,-0.056201966,2015,8
34.99217875,32.86956522,46,0.095873457,2015,5
45.02192256,40.75,82,-0.17724461,2015,1
37.36796639,38.08333333,23,-0.056201966,2015,6
26.19040588,20.33333333,33,0.062590369,2015,6
51.89062853,46.45454545,66,-0.176200755,2015,7
66.16629227,60,46,0.100533762,2015,2
31.68178587,41.95238095,33,0.062590369,2015,6
45.61001224,47.17391304,13,-0.049332921,2015,1
182.690523,189.2083333,9,0.025770844,2015,6
24.7694579,35.63636364,344,-0.040623869,2015,1
102.2886984,131.0714286,76,-0.172777826,2015,9
15.92491586,15.29166667,1,0.149361688,2015,9
22.92695113,14.70833333,54,0.057373612,2015,9
33.16329424,16.375,759,-0.050850333,2015,1
37.69688036,51.16666667,79,-0.178420661,2015,12
39.31932217,44.91304348,3,0.152045335,2015,2
20.26754387,15.26086957,3,0.152045335,2015,1
47.84919411,50.34782609,4,0.116421141,2015,3
129.6311156,143.5789474,13,-0.049332921,2015,3
148.6808467,154.5833333,52,0.082163263,2015,10
26.8245289,26.1,55,0.089804247,2015,4
12.74308068,18.65217391,344,-0.040623869,2015,5
55.39540431,88.72727273,9,0.146134461,2015,12
23.48525634,18.44444444,816,-0.051549123,2015,1
85.93576903,89.70833333,79,-0.178420661,2015,3
71.54291705,58.90909091,57,-0.143809964,2015,11
97.43405366,105.6956522,3,0.152045335,2015,3
27.27178865,18.52173913,18,-0.053366587,2015,7
13.26059204,4.65,76,-0.172777826,2015,8
42.66388413,29.17391304,726,-0.049464726,2015,10
182.1256761,181.4166667,61,-0.14711937,2015,1
353.1369285,361.9583333,23,-0.056201966,2015,4
53.55055317,59.7,19,-0.052312465,2015,1
52.43173378,45.58333333,9,0.146134461,2015,1
16.94471711,19.70833333,759,-0.050850333,2015,8
40.05179268,40.95833333,9,0.146134461,2015,12
46.48725156,56.83333333,25,-0.130106123,2015,8
91.28959661,91.5,21,0.067032699,2015,1
35.04633679,38.75,3,0.152045335,2015,3
21.33498214,22.08333333,55,0.089804247,2015,5
42.96109091,59.30434783,3,0.152045335,2015,10
23.37167274,19.04347826,27,0.068097112,2015,12
37.83339317,53.45833333,300,0.049379756,2015,8
45.52657663,46.83333333,46,0.095873457,2015,6
25.43253759,28.39130435,31,0.072374424,2015,9
60.90440637,79,27,0.067314271,2015,12
29.36904507,35.25,300,0.049379756,2015,11
