truevalue,estimate,dem,ev
149.5296775,138.0416667,82,-0.17724461
149.3474468,176.5714286,82,-0.17724461
149.2559052,152.0869565,82,-0.17724461
148.9760011,136.6956522,82,-0.17724461
148.9071535,136.6086957,82,-0.17724461
148.5601558,165.0454545,82,-0.17724461
145.7741111,125.1666667,82,-0.17724461
144.1260276,144.875,82,-0.17724461
144.0922874,150.0416667,82,-0.17724461
144.0669673,134.9583333,82,-0.17724461
143.7932661,152.2173913,82,-0.17724461
142.333656,133.9166667,82,-0.17724461
141.489509,146.0416667,82,-0.17724461
139.2410722,121.6666667,82,-0.17724461
138.664234,146.7083333,82,-0.17724461
137.2152033,207.4545455,82,-0.17724461
136.6457531,128.6666667,82,-0.17724461
136.1912518,127.5,82,-0.17724461
135.7496948,108.7916667,82,-0.17724461
135.4537629,125.5416667,82,-0.17724461
134.1399202,137.1666667,82,-0.17724461
132.5180136,149.0416667,82,-0.17724461
131.9899011,119.4347826,82,-0.17724461
131.7820195,147.0454545,82,-0.17724461
131.3378051,108.826087,82,-0.17724461
130.8619244,134.0434783,82,-0.17724461
130.0696003,117.3043478,82,-0.17724461
130.0045902,113.8333333,82,-0.17724461
129.8936818,100,82,-0.17724461
129.7725923,114.5416667,82,-0.17724461
128.7953638,113.3478261,82,-0.17724461
127.4843247,95.54545455,82,-0.17724461
127.3193098,135.2916667,82,-0.17724461
126.6777631,77.41666667,82,-0.17724461
126.3035297,122.6666667,82,-0.17724461
126.0901095,116.9583333,82,-0.17724461
126.0573514,110.4166667,82,-0.17724461
125.1795394,69.9047619,82,-0.17724461
125.1341286,118.7727273,82,-0.17724461
124.5535599,112.125,82,-0.17724461
124.2664778,113.6666667,82,-0.17724461
121.6542781,109.0416667,82,-0.17724461
120.466826,109.7083333,82,-0.17724461
120.3031694,100.9130435,82,-0.17724461
120.139349,116.25,82,-0.17724461
119.5737822,112.3571429,82,-0.17724461
119.3111072,129.3333333,82,-0.17724461
119.1752601,125.125,82,-0.17724461
119.1712891,106.9583333,82,-0.17724461
119.0760038,102.8695652,82,-0.17724461
118.7226116,75.81818182,82,-0.17724461
117.8622325,107.0833333,82,-0.17724461
117.6439542,119.5,82,-0.17724461
117.6168934,108.6086957,82,-0.17724461
115.5474221,133.8333333,82,-0.17724461
115.213039,126.2083333,82,-0.17724461
115.1064232,80.16666667,82,-0.17724461
114.7158015,94.25,82,-0.17724461
114.12998,104.2083333,82,-0.17724461
114.124604,122.375,82,-0.17724461
113.1693326,113.375,82,-0.17724461
112.1590997,120.5416667,82,-0.17724461
