truevalue,estimate,dem,ev
24.02506532,13.125,816,-0.051549123
31.17869658,18.43478261,816,-0.051549123
23.85245507,21.72727273,816,-0.051549123
27.84535199,31.5,816,-0.051549123
26.01957946,29.5,816,-0.051549123
32.64414599,32.36363636,816,-0.051549123
17.63471131,14.05882353,816,-0.051549123
14.69209019,19.61904762,816,-0.051549123
18.91165141,17.54545455,816,-0.051549123
75.56867074,68.875,816,-0.051549123
41.45379584,52.45833333,816,-0.051549123
59.88863049,75.85,816,-0.051549123
23.86866898,28.91304348,816,-0.051549123
28.90252633,45.13636364,816,-0.051549123
23.43509398,24.26315789,816,-0.051549123
70.48688416,60.86956522,816,-0.051549123
48.184493,48.45454545,816,-0.051549123
31.68819127,42.25,816,-0.051549123
38.03222452,47.83333333,816,-0.051549123
19.39864646,40.45454545,816,-0.051549123
23.35012173,18.58333333,816,-0.051549123
24.65151053,22.2,816,-0.051549123
24.07218162,34.125,816,-0.051549123
53.49548766,50.91304348,816,-0.051549123
22.78497434,35.73913043,816,-0.051549123
33.89388364,38.125,816,-0.051549123
21.71093682,19.52173913,816,-0.051549123
9.015051908,14.54166667,816,-0.051549123
21.87427535,21.64705882,816,-0.051549123
40.2195904,46.45833333,816,-0.051549123
55.82225767,42.0625,816,-0.051549123
12.23583662,22.66666667,816,-0.051549123
11.68275477,13.16666667,816,-0.051549123
35.12484341,50.91304348,816,-0.051549123
8.112757435,35.91666667,816,-0.051549123
37.2173875,22.91666667,816,-0.051549123
16.69040792,17.91304348,816,-0.051549123
19.58382608,28.625,816,-0.051549123
33.35314499,25.23076923,816,-0.051549123
31.80304065,22.60869565,816,-0.051549123
39.20496879,65.875,816,-0.051549123
19.4368781,28.46153846,816,-0.051549123
71.64461011,65.58333333,816,-0.051549123
50.04395465,68.33333333,816,-0.051549123
30.48732949,23.86956522,816,-0.051549123
44.64630004,77.60869565,816,-0.051549123
55.91783315,50.63636364,816,-0.051549123
22.83030585,17.04545455,816,-0.051549123
44.43844881,35.75,816,-0.051549123
26.72723792,29.79166667,816,-0.051549123
21.30626495,20.91304348,816,-0.051549123
43.69846963,54.53333333,816,-0.051549123
59.65922656,15.68181818,816,-0.051549123
11.73355427,14.41666667,816,-0.051549123
32.07546402,32.04347826,816,-0.051549123
10.8950941,28.52173913,816,-0.051549123
21.85664009,21.83333333,816,-0.051549123
12.97307448,16.5,816,-0.051549123
33.58602507,47.66666667,816,-0.051549123
13.09760372,24.125,816,-0.051549123
15.87793803,22.30434783,816,-0.051549123
14.82705393,19.54166667,816,-0.051549123
10.01034376,13.60869565,816,-0.051549123
64.52417213,75.85,816,-0.051549123
34.81889186,43.5,816,-0.051549123
34.09360958,28.18181818,816,-0.051549123
34.73761718,15.95833333,816,-0.051549123
9.403080883,19,816,-0.051549123
52.23537446,22.42857143,816,-0.051549123
19.35154881,17.04347826,816,-0.051549123
7.713611888,17.13043478,816,-0.051549123
33.01081157,43.95652174,816,-0.051549123
84.43196041,82.82608696,816,-0.051549123
18.81718765,32.25,816,-0.051549123
19.43389298,33,816,-0.051549123
21.97111115,37,816,-0.051549123
29.85292378,17.66666667,816,-0.051549123
22.08142778,21.54166667,816,-0.051549123
17.97017853,20.20833333,816,-0.051549123
39.7248392,42.2,816,-0.051549123
24.90481397,3.888888889,816,-0.051549123
17.06230929,15.15384615,816,-0.051549123
20.38813527,30.66666667,816,-0.051549123
21.20505553,22.45833333,816,-0.051549123
26.17753595,41.36363636,816,-0.051549123
15.25533907,24.125,816,-0.051549123
14.62983358,45.80952381,816,-0.051549123
15.44800306,15.34782609,816,-0.051549123
19.15196532,31.16666667,816,-0.051549123
40.67083387,34.43478261,816,-0.051549123
51.55962938,50.04166667,816,-0.051549123
21.33860209,26.2173913,816,-0.051549123
26.82394943,19.25,816,-0.051549123
28.95960097,9.260869565,816,-0.051549123
15.50777429,15.18181818,816,-0.051549123
