truevalue,estimate
14.91375005,12.58333333
51.224429,54.25
106.6170381,98.95454545
33.5246625,38.625
51.80544508,56.125
77.25171447,71.34782609
37.08467153,27.125
36.97709582,45.25
58.21995652,68.07142857
60.88259494,43.18181818
200.5825432,213.75
22.4517776,11.5
115.9359324,118.5
139.7468251,152.2173913
31.05865836,27.86363636
104.8528573,113.25
86.33292759,65.20833333
61.80799446,33.39130435
91.08075374,105.0833333
69.76709213,92.65217391
9.151686438,7.791666667
67.63328897,67.5
422.3748428,436.5652174
100.1901754,105.9166667
35.12718935,28.79166667
69.02930907,73.25
84.08599218,85.9047619
8.511025954,10.75
30.69443647,28.41666667
35.4152473,49.08333333
32.07409199,36.25
179.2862262,172.6666667
166.2990321,147.8571429
44.07774277,48.08695652
42.26833206,41.04166667
23.05020236,32.75
19.5113737,13.5
501.0464571,551.4347826
35.96398701,31.875
45.17707134,67.29166667
48.23902556,39.70833333
39.93857136,42.375
106.269233,99
27.56765656,30.91666667
17.61891772,6.818181818
52.08588432,96.08333333
17.62148898,18.20833333
57.76739272,51.375
49.65763259,53.70833333
64.86820328,47.08333333
33.99643011,23.58333333
81.08599925,91.66666667
64.46370901,68.04545455
25.81182174,28.66666667
17.07736111,21
121.6427663,108.25
43.59585403,48.04166667
71.49692819,59.08695652
11.35418029,11.41666667
66.43435286,83.68181818
12.22791548,6.541666667
55.92338187,46.13043478
38.45410297,27.94736842
166.9709159,188.3333333
132.7676187,129.1666667
19.94038209,11.35294118
18.65164162,28.58333333
276.4602372,279.25
46.11900495,53.17647059
37.93932958,14.19047619
50.86367382,62.63636364
33.44365143,33.66666667
70.06204371,76.20833333
82.83747954,81.31818182
54.02400823,39.47826087
155.3967978,130.375
17.82052012,11.26086957
56.30568459,87.61904762
59.40247872,59.18181818
65.70590951,69.16666667
37.21085515,31.125
39.80996373,41
151.0905108,152.1666667
30.64819534,39.86363636
30.44972827,28.91666667
22.52774504,19.86363636
39.20849514,29.54166667
22.69690618,13.95833333
42.29683613,25
22.2373198,15.95833333
40.73383997,44.08695652
157.1340458,165.2608696
22.71643174,22.91666667
56.9453064,34.66666667
77.22294816,76.7
19.44390328,18.79166667
77.31405841,64.20833333
70.23013615,69.45833333
37.20335887,40.91666667
10.39034324,12.77272727
21.4131854,22.66666667
17.79425863,22.33333333
99.87936567,125.4166667
31.30397036,28.04166667
23.39587096,26.04545455
178.4181305,180.6666667
103.7344465,86.79166667
26.05448389,44.2173913
38.9523413,57.86956522
63.91861319,109.0833333
37.70155477,38.16666667
291.6682402,270.8333333
29.25811341,25.29166667
26.82032577,26.20833333
53.83548986,44.82608696
11.21329081,13.52380952
70.60561896,90.79166667
181.8192241,176.0869565
17.79873899,11.625
25.28118289,24.375
113.5376537,105.8695652
55.00142567,64.875
35.37346113,24.875
45.71011845,49.7826087
33.96659821,39.25
330.7888208,347.6956522
207.31508,202.5833333
13.36084549,7.166666667
27.75752201,17.75
7.284176218,9.375
91.66772691,83.47619048
315.9612108,289.6470588
47.0969805,39.16666667
46.80029408,47.13043478
120.4917974,143.4347826
46.00726327,52.33333333
31.48043363,26.90909091
35.7802657,42.95652174
30.06276169,35.29166667
16.75917857,18.46153846
102.3288662,106.5
164.7812537,160.1818182
24.4228427,18.17391304
38.14210034,34.125
90.18272444,105.625
21.27437242,20.95
65.42044179,56.58333333
19.2038916,17.36363636
42.21770227,31.91666667
94.02173662,110.7826087
41.01129009,51
104.7788846,106.625
27.33647356,36.82608696
43.49457252,41.15
94.98657023,105.9166667
104.757094,109.173913
188.7267463,201.625
8.770515868,10.65217391
17.91076694,14.08333333
5.950023831,14.125
15.83029934,21.30434783
64.64991873,41.5
11.88903932,16.83333333
73.03136959,65.625
62.44261574,40.20833333
29.48213986,25.08695652
92.12261051,92.95833333
28.60628502,23.70833333
88.07010504,73.83333333
12.85308295,20.125
59.86014988,59.58333333
12.88709583,14.16666667
4.032562809,7.941176471
46.47063397,50.81818182
33.30091093,29.625
37.12459385,34.91666667
59.97715038,61.08695652
35.20274667,36.20833333
48.9970412,53.09090909
19.99515576,10.39130435
28.84995722,34.16666667
9.482082541,14.54166667
45.74250375,43.5
102.0398793,99.29166667
10.40398505,9.375
6.430916392,4
12.88068271,9.416666667
98.53706107,84.79166667
121.641214,76.125
47.95236785,54.77272727
15.9326624,23.625
160.4889127,145.7916667
119.5400476,116.8333333
19.49864113,29.41666667
5.533152092,20
34.64820302,22.95833333
66.31191376,47.45454545
19.68338902,15.95833333
47.34755916,45.90909091
16.64891028,10.5
64.9752012,83.66666667
39.75276272,18.41666667
34.17551973,45.375
39.02933673,30.66666667
58.94839427,46.20833333
18.46890886,18.89473684
12.82423732,12.7826087
22.44235044,20.45833333
146.8520373,133.6521739
58.99858441,40.875
68.94361469,75.25
62.98413318,33.75
62.21117779,61.34782609
31.58395842,19.23076923
40.47657782,36.75
50.9959731,54.08333333
67.724037,63.16666667
115.3687653,112.6666667
119.5659733,123.1428571
59.47953522,91.43478261
11.62219729,11.70833333
25.48169925,30
49.6822344,64.91666667
79.82430875,86.33333333
33.19240985,33.14285714
22.29521694,9.181818182
212.3578313,199
35.37616386,32.91666667
33.19667978,32.2173913
72.33990949,59.91666667
38.2880445,36.58333333
36.02960039,45.91304348
26.72306174,28.60869565
25.38599049,27.25
85.9019249,86
57.21008295,63.66666667
300.5370806,235.0416667
156.2019373,125.6666667
67.6966615,59.91666667
5.592913567,8.5
69.22007352,49.23809524
48.4581405,51.16666667
83.49184062,77.81818182
17.60154018,9.090909091
15.72891669,17.60869565
51.66522656,66.29166667
21.78782138,26.75
20.42167037,21.28571429
39.90059249,44.56521739
43.64218886,43.79166667
67.08945607,55.90909091
33.74743649,27.91666667
78.85612004,56.16666667
95.58402757,104.625
43.69796148,47.04347826
35.46059729,46.66666667
23.45678877,15.70833333
60.306113,31.72727273
35.28290307,45.42857143
50.88121573,49.33333333
68.70188229,47.19047619
40.42549702,47.60869565
35.66955504,27.70833333
51.49278378,47.04166667
17.56753815,16.75
116.827642,138.125
11.56881086,28
65.49618567,69.69565217
164.880562,152.5833333
20.86881833,21.375
68.14965427,64.14285714
60.54356011,60.04166667
34.46178378,44.91304348
51.41179435,44.83333333
41.05147093,45.83333333
57.04466694,54.875
37.29307149,31.66666667
66.63002606,80.42857143
133.5648001,125.5
30.65615891,32.5
61.2114411,82.54166667
39.9310443,49.375
10.25694223,13.05
46.86221302,50.83333333
17.46617502,14.16666667
16.02184704,19.42857143
43.94773232,53.56521739
40.92250969,35
90.38597607,99.08333333
68.9540488,54.63636364
19.78120162,21.41666667
4.652139943,6.695652174
167.3491198,162.75
55.3564722,56.25
62.19528505,53
131.1598128,142.3333333
109.9416006,128.9130435
31.28437343,41.95833333
10.9220238,7.583333333
45.06618818,67.70833333
40.92926105,37.69565217
42.39833504,46.375
26.4648461,28.58333333
42.07052038,43.125
54.7797797,47.125
91.3232839,102.5
134.6774634,135.2916667
13.49816931,15
76.49379891,88.34782609
24.60607107,19
40.43015198,26.13043478
65.89754046,76.04166667
19.58438137,19.75
26.9261653,28.70833333
11.05317817,8.25
103.0848512,99.79166667
87.0354925,92.79166667
50.37895395,61.16666667
348.2296568,378.25
46.83357428,32.91304348
24.47248309,21.22727273
101.1959766,80.95833333
32.35339583,28.34782609
50.17774051,78.33333333
82.05689645,68.26086957
11.61802676,11.77777778
155.9038861,129.7916667
95.34565926,76.80952381
45.83961861,38.85714286
244.2359571,229.4545455
23.41689608,17.33333333
31.24553798,37.52941176
147.4650769,136.9090909
43.78940563,42.26086957
61.62547142,78.95833333
31.65993527,25.95454545
21.44411524,18.8
65.66986564,55.86363636
30.29221755,25.33333333
43.6693671,38.66666667
10.33916419,8.3125
105.5394474,96.85714286
41.04145498,31.95833333
56.43809817,56.91666667
53.27744356,36.04347826
12.10241144,12.39130435
9.426755995,4.681818182
146.6503684,123.0416667
78.0242249,70.08333333
9.839987455,22
12.29962783,14.26086957
41.88488527,40.20833333
14.60606047,13.41666667
108.41916,105.125
113.02349,102.5
25.81712223,17.54166667
167.5563978,121
33.65780004,32.54545455
45.53738124,35.95833333
9.510513513,14.40909091
111.0639697,104.625
136.2628339,130.7916667
65.30208564,62.29166667
67.2841018,69.29166667
68.79564423,69.83333333
94.86632336,88.29166667
45.34914777,41.29166667
136.7694649,118.2916667
35.07739293,30.83333333
35.30073232,27.91666667
26.76980944,23.33333333
22.32114507,20.04166667
60.84934156,57.375
78.10188314,62.29166667
22.83307921,16.63636364
6.438133352,4.111111111
110.0077026,121.1578947
18.66419419,25.05
42.48529893,41.16666667
11.29887893,10.95238095
25.50552384,17.86956522
70.00647861,99.08333333
56.99257271,63.375
72.95059622,55.77272727
50.42999396,51.42857143
30.11812377,22.29166667
83.61713241,72.04347826
24.67947716,22.91666667
58.93084239,63.83333333
55.80802224,61.52380952
82.50872252,60.71428571
41.84683958,57
29.58389849,25.82608696
52.13117041,45.54166667
37.33330096,43.20833333
27.50794459,22.95833333
55.84786221,74.35714286
11.27919864,23.08333333
75.16117146,60.86363636
57.68025223,53.95652174
42.93709668,32.27272727
34.08659135,34.04166667
317.2654637,211.9130435
36.32649197,36.83333333
162.191894,142.9583333
154.4845942,189.5
41.56312937,34.43478261
12.15331835,8.5
21.27430004,21.63636364
65.90352767,52.125
45.5776612,49.625
83.22296185,86.95833333
10.14969798,7.666666667
55.95467514,54.41666667
22.77149482,21.95833333
12.5415073,12.7826087
42.56289888,46.83333333
168.4124302,174.75
25.5070335,19
44.39291725,32.16666667
28.0540275,25.20833333
10.17243261,18.45833333
83.57759252,99.5
159.0520812,162.3333333
46.45770707,46.25
81.99630681,111.1875
268.919993,259.4583333
20.32719697,29.375
80.77983709,75.29166667
45.93024992,44
135.5090423,133.5833333
55.42599955,60.52173913
137.7040633,137.25
59.26760114,63.82608696
37.02529606,39.86363636
19.0729149,24.75
41.34759568,28.125
186.3066334,221
33.77777034,36.45833333
192.0364447,160.5416667
27.73945926,17.5
47.06882477,59.61904762
10.13181398,2.958333333
150.4514574,165.1304348
44.51491793,51.54166667
18.18722444,17
45.23698116,42.125
87.9482555,108
40.51581181,40.71428571
30.1239746,29.70833333
100.1305296,110.8695652
136.9234164,132.7083333
145.3232864,161.173913
48.15342194,53.7
57.40309652,74.04166667
22.58071586,27.17391304
53.05808917,44.45833333
30.12255573,26.20833333
6.497746476,7.173913043
51.89966561,34.27272727
31.57474789,29.08333333
15.63417344,15.41666667
62.72824556,37.77777778
13.36750271,18.375
101.9025676,88.875
13.27849229,7.041666667
12.76821717,16.375
24.40558226,30.08333333
19.41708512,15.75
231.5103032,261.5416667
156.9188685,143.875
40.84013977,28.72727273
11.09347072,11.91666667
71.98031273,75.34782609
37.04943548,36
84.53268882,86.60869565
82.71434001,77.125
29.11067324,24.66666667
120.6795289,115.25
48.65988605,45.47826087
71.08198308,62.45833333
14.20384937,14.2173913
86.76795409,90.95833333
38.30956483,42.125
38.58835138,45.45833333
27.42614962,28.86956522
38.3245081,36.04166667
42.80700605,38.21052632
131.896223,130.3181818
49.71094438,48.75
24.96337975,29.13636364
40.98251036,44.33333333
261.4048976,251.875
28.05601961,38.25
82.29213423,76.95833333
94.51125218,88.35
19.00875525,22.04347826
25.60166226,28.33333333
31.32499572,27
38.55788834,30.20833333
60.84753598,56.79166667
98.38711927,90.04166667
59.88082671,87.5
30.31763598,31.58333333
121.6483811,159.2727273
20.00238811,32.375
91.60060349,73
438.8860076,462.9583333
69.99174595,74.16666667
15.55125936,30.66666667
19.70508837,29.54166667
98.45594192,78.66666667
49.79840486,21.125
26.16171298,25.58333333
90.60060102,85.33333333
82.3290672,56.5
38.08926057,23.17391304
18.66813314,9
36.88184958,25.75
28.86763793,29.85
25.26041447,20.875
84.57541085,87.83333333
65.95071478,79.59090909
68.74361765,68
58.25181277,46.66666667
35.92950487,44.33333333
13.87285149,8.391304348
114.2184823,97.91666667
92.5992135,102.9565217
93.68039511,84.45833333
33.24570287,38
19.7433568,21.25
61.9107943,71.95833333
13.32733552,8.15
253.7280608,267.4166667
32.49325919,31.45833333
46.03115202,55.25
103.105645,81.95833333
197.5080708,158.6818182
84.23334592,87.7826087
95.26246872,110.0833333
34.1063447,41.45833333
186.2767361,190.05
110.0086462,140.2083333
159.8938753,145.2352941
57.27377763,112
92.57288899,90.25
230.2928977,226.6666667
20.58207789,20.5
36.82862206,47.65217391
37.4675006,38.04166667
66.99790803,79.20833333
20.81772398,15.34782609
53.85019181,58.5
11.2618067,20.91666667
131.9835275,112.5416667
21.00085068,25.14285714
25.13148991,25.22727273
83.84419195,52.625
62.55113038,63.29166667
158.5690092,160.4090909
290.6325211,284.0416667
60.09978857,62.16666667
33.40868024,35.08333333
39.33588109,42.5
25.28069801,15.56521739
43.9176819,47.5
16.82408011,20.95833333
158.1886917,206.3333333
14.429433,10.16666667
60.87182983,71.25
27.208672,22.91666667
48.55958957,37.77272727
173.1620243,161.7916667
32.5939613,20.70833333
31.21275804,39.43478261
33.87280411,31.41666667
5.894403999,8.363636364
49.30721561,48.85
124.778327,120.6315789
69.86041105,53.91666667
78.82920845,80.875
35.36725198,34.75
23.4982742,20.875
17.28157153,17.75
96.56982593,89.2173913
90.85618633,94.5
278.7527232,277.9166667
18.272764,17.875
250.7845312,238.6
14.46254251,25.95833333
35.18673354,41.41666667
94.83543366,79.75
100.6749204,106.3333333
46.92872737,50.7826087
433.9339499,405.7777778
82.81587167,106.5
153.3487962,163.0833333
33.34394664,34.73913043
43.40633358,29.83333333
24.8773441,27.5
14.06640112,17.75
67.31455866,60.60869565
110.3235612,19
53.70485896,61.11111111
67.04904348,72.36363636
63.96166478,62.16666667
210.5710706,191.4166667
43.10013331,53.5
54.23260783,42.91666667
21.74597108,25.875
97.10534431,82.47619048
52.02712443,50.45833333
28.19367896,33.29166667
76.84919937,73.66666667
69.48455505,82.70833333
31.91629466,18.08695652
69.57348718,70.125
39.32348006,34.79166667
50.35420596,51.56521739
35.16053966,33.66666667
29.99759188,24.26666667
16.42906138,13.33333333
48.11013049,46.95833333
44.58184552,61.2173913
17.38229677,16.66666667
170.1506174,148.4166667
174.3643876,165.1666667
33.23348306,33.43478261
58.25072811,53.04166667
32.01245618,35.875
83.64919055,81.75
69.09794235,97.04347826
49.4116929,32.77272727
16.024498,25
53.169067,71
100.9493539,88.73913043
60.43612345,68.91304348
11.0089245,15.04761905
41.68027578,50.125
94.06017397,89.16666667
36.03055013,39.95454545
29.48636744,23.81818182
45.37773523,52.95454545
47.64527431,45.625
17.77085754,18
53.9626456,53.54166667
115.2758292,110
18.85380222,20.36363636
35.00307227,30.52173913
33.5473378,43.04347826
108.6677329,97.25
26.95193783,18.66666667
31.37486032,16.5
26.70648869,16.5
51.89390379,55.25
34.46089755,30
6.069750499,12.375
112.1745457,108.0434783
52.95555477,42.33333333
21.6208496,13.16666667
57.92209903,38.41666667
23.34032166,21.35714286
43.38103233,37.33333333
37.06606763,36.95652174
21.4725683,24.69565217
177.8565632,218.75
136.606521,112.7727273
33.60234541,29.30434783
36.5592467,47.83333333
19.05130565,19.54166667
41.11328351,38.125
12.82844119,16.17391304
24.42844598,15.77272727
34.11043363,42.83333333
66.22946819,63.375
77.1996172,71.875
25.27291759,21.9
74.8809122,69
124.4288598,107.8095238
53.07882858,57.3125
109.7104961,90.65
53.69773742,63.22727273
61.68553374,84.30434783
62.96804449,48.875
71.6199009,79.875
22.29482408,23.56521739
136.5121656,140.9583333
143.2340464,130.4583333
5.322897902,6.818181818
50.81992488,50
190.9256456,102.8333333
145.8601326,124.5416667
32.86217861,59.77272727
34.36262755,14.29411765
21.03438553,16.79166667
59.4138515,32.61538462
16.38248689,26.33333333
55.71306167,62.16666667
46.78680977,68
81.42078411,76.5
19.4137997,15.39130435
112.9815955,143.2916667
27.57494402,32.68181818
22.76479749,18.54166667
59.752113,42.04166667
25.95919585,29.66666667
98.86331488,120.7083333
46.0391587,50.4
25.24634409,25.375
19.92966985,17.66666667
19.28957007,46.125
44.48876345,36.73913043
153.5969693,139.4782609
36.34471998,37.54545455
54.95018108,53.9047619
21.75001032,22
117.3071634,122.7826087
31.62536193,27.04761905
67.55862082,68.2173913
41.75509677,53.35
86.24771349,82.25
59.5583306,58.23809524
44.53988552,42.17391304
130.840428,136.0416667
23.68144026,17.70833333
65.92340704,70.95652174
183.4946091,205.5
60.4824479,59.05
10.23178619,14.05
68.44337307,102.4545455
71.72862481,72.20833333
42.50902418,50.70833333
17.64957384,25.20833333
21.55729403,18.83333333
26.92763324,23.9047619
47.64867151,37.58333333
76.5953444,90.625
19.37923017,20.6875
49.58130411,51.95833333
85.93991914,76.5
66.89318104,60.2173913
51.0368632,42.04347826
83.18252391,99.95833333
149.1971662,146.5
51.88760704,39.08333333
11.22557817,6.826086957
117.5765292,96.28571429
76.06128708,81.375
51.98855035,50.83333333
27.07196791,22.86956522
18.59125415,24.26086957
55.6429975,52.54166667
60.75218158,60.18181818
21.56078291,23.33333333
30.94280216,29.54166667
71.79354134,71.57142857
31.50550401,34.35294118
26.44806126,25.95833333
65.7955159,70.16666667
175.857725,176.826087
52.36455098,43.04166667
112.4085636,105.0833333
202.9118396,185.375
94.94243872,100.25
19.7735662,19.52173913
36.69372123,38.20833333
346.8263239,388.9166667
108.6429431,125.9285714
36.26819335,34.58333333
70.7446108,56.70833333
92.61528682,86.16666667
55.34271736,48.91666667
66.54036336,57.54166667
113.9666101,113.6
17.53163796,14.69565217
90.74360049,63.91666667
19.24079615,15.65217391
31.86754006,24.25
8.309724725,21.875
27.21566056,25.78947368
100.0902187,99.58333333
64.60661594,53.81818182
46.70920216,49.5
26.54207033,31.34782609
19.26109595,9.071428571
37.36404427,23.16666667
34.37352154,32.33333333
18.75737594,23.79166667
41.69621537,25.625
17.85006571,23.70833333
14.54789046,12.375
46.96286393,43.17391304
26.99040353,20.375
20.18098103,22.66666667
68.80047078,80.33333333
36.68937585,43
52.84250487,53.91666667
75.54062968,83.125
37.63003585,21.34782609
136.626058,109.1666667
130.5930739,113.1304348
50.16142251,47.45833333
79.59740601,74.91666667
45.87832968,24.91666667
18.94098425,18.7
69.65382681,75.54166667
17.21231801,25.34782609
61.44658699,48.125
92.0399657,70.125
13.19507962,39.625
65.59188434,51.45833333
90.60041532,87.875
20.55249534,14
35.97471715,31.58333333
43.6095728,31.69565217
102.507441,88.69565217
106.2706426,119.3333333
14.89238558,9
79.94664166,92.54166667
29.11644378,29.41666667
67.56140853,75.66666667
60.76244826,31.08333333
86.94136885,92.33333333
24.88698153,19.66666667
58.32519552,54.09090909
136.8706095,122.5416667
15.46513186,13.04166667
26.48573721,23.72727273
63.64259388,77.43478261
80.41192949,58.375
126.0661362,137.5
72.81646298,93.3
45.1471879,34.54166667
119.4718809,143.5
20.60669986,30.125
90.55415719,102.952381
27.185587,22.75
17.92787716,21.63636364
124.5544948,190.9166667
74.3040231,70.30434783
61.95563939,59.20833333
53.11401227,44.79166667
7.456090799,5.833333333
31.95004981,28
38.88797647,30.625
17.91272782,15.45833333
29.5949758,10.94736842
17.66990467,18.58333333
82.85378155,54.16666667
30.16620296,24.39130435
24.61807009,23.54166667
14.03519372,15.63636364
95.88686447,99.95
57.82194012,106.0434783
58.97896039,60.69565217
45.09443924,40.95652174
18.521435,14.72727273
34.99688885,45.60869565
10.85054867,12
43.08327239,71.83333333
47.20207181,49.47826087
199.8733554,190.6666667
40.24757061,48.75
24.76139172,17.125
30.0483451,28.41666667
105.7275286,104.5
118.0654257,128.7391304
37.10989968,25.29166667
14.58581524,22.57142857
174.5254334,211.0869565
75.58823232,81.45833333
169.6270413,186.9166667
103.2791365,112.4583333
112.8140447,153.2083333
45.97984789,40
147.8872278,139.4583333
51.22160812,43.66666667
61.01014096,72.375
34.88684355,39.65217391
15.62112265,25.33333333
110.9474942,116.6956522
79.17311714,84.40909091
77.14990912,79.95833333
37.31137647,33.79166667
50.82046014,63.42857143
94.3887928,89.91666667
27.24981214,25.43478261
153.1795442,93
32.29548566,25.45833333
61.19024924,56.84615385
12.60422007,14.43478261
57.17585586,50.36363636
54.9802821,52.375
49.76590777,58.625
40.79205718,49.79166667
30.08846994,16.45833333
127.4078154,105.9583333
33.0364462,34.18181818
319.875135,242.5
81.82588993,74.44444444
352.8939338,367.85
23.77167895,22.08695652
70.69094651,55.61904762
90.58946929,93.54166667
40.8537404,49.2173913
23.89145865,39.30434783
128.724608,115.7916667
139.9854408,139
63.93719262,68.52380952
41.25429961,61.79166667
43.46682546,32.125
29.50949432,36
86.34390171,90.39130435
16.61397623,28.125
27.36684423,27.08333333
47.57737531,55.875
139.8726586,151.173913
10.60327452,10.16666667
17.87080669,5.869565217
37.08165004,27.13043478
38.00328307,27.79166667
71.86229683,41.22727273
44.05735481,43.82608696
70.85973994,78.91666667
64.27906387,76.58333333
28.68949301,19.2173913
90.79399024,95.95833333
5.731733735,6.5
26.84096902,24.85
135.0383937,122.9130435
183.2780475,180.6666667
5.10708252,7.5
132.8201555,131.75
86.93051249,92.60869565
16.2829765,16
48.96869904,55.45833333
32.32929306,26.58333333
69.27790254,76.80952381
80.89754274,69.41666667
125.3915243,124.2083333
35.45015736,39.13043478
164.4745227,235.7916667
42.51084036,36.83333333
43.56717909,38.91666667
60.31675214,64.58333333
41.39758953,56.83333333
55.99732511,53.58333333
11.49630384,9.904761905
89.5171742,73.95652174
220.5766801,204.125
92.62701238,89.52380952
239.1678585,258.4166667
87.50232769,80.33333333
31.32426439,31.33333333
54.68517693,26.83333333
11.21507489,7.375
53.48464162,61.91304348
59.59082498,64.2173913
93.52798214,96.04166667
78.89770164,72.04761905
45.52194027,35
52.69585781,48.08333333
59.98340736,57.95833333
68.74575907,59
199.9427364,233.5833333
41.26047793,29.375
14.44849828,8.7
38.48715927,34.04166667
19.30592209,8.25
63.43250309,66.16666667
88.64047615,84.54166667
269.5080233,296.125
64.72693668,52.79166667
134.6607548,117.1666667
24.92853335,22.36363636
21.32110466,21.47826087
36.38071278,16.61538462
14.91551364,22.45833333
47.98351375,59.1
44.25138305,34.26086957
17.9446163,25.625
15.55219559,12.95833333
54.82601993,66.63636364
24.76127153,26.58333333
32.95272498,23.625
67.6993427,45.34782609
36.4410668,41.75
54.75008992,61.16666667
74.62033173,62.90909091
9.207914703,5.791666667
116.4094642,115.4583333
43.17035016,34.16666667
63.97219322,56.125
36.95947131,37.25
12.48468163,6.260869565
27.62307497,29.04347826
40.36674983,31.375
49.7611072,58.70833333
91.29296562,127.4583333
10.83934924,15.16666667
26.16469042,24
58.48219698,46.52173913
86.16732939,82.73913043
22.63956031,22.25
159.7272367,137.7647059
27.57711689,30.06666667
92.29200282,89.20833333
195.4970437,190.875
32.2009946,25.26086957
91.59072139,90.41666667
64.30827936,84.22727273
56.66993456,54.23809524
61.48375147,75.39130435
18.8626259,17.13043478
41.78818199,36.45833333
59.36309008,66.08333333
33.01694112,42.95833333
28.01694706,11.95652174
15.24294992,18.47826087
94.66998939,78.20833333
116.726393,99.34782609
82.37642841,83.33333333
36.6635011,28.25
58.58239762,58.875
84.41946893,73.36363636
18.06717579,23.39130435
12.22414033,25.72727273
12.56254281,6.173913043
51.90034632,50.29166667
51.320643,63.20833333
144.9954666,163.1666667
99.57153201,127.2727273
41.30286716,46.375
90.18585379,117.3333333
72.84864457,64.91304348
19.96731181,21.7826087
25.21088715,21.83333333
57.14670027,55
15.05583025,9.833333333
80.89966709,86.66666667
43.65244895,43.75
83.6213244,89.33333333
650.7206825,754.173913
37.6213135,38.16666667
244.328154,257.1666667
19.02628693,37.41666667
23.19060851,22
62.97175461,68.95833333
7.69183497,8.291666667
53.18063843,54.39130435
29.68071226,38.71428571
34.02345668,26.77777778
159.2600798,239.0416667
72.00095039,59.27272727
33.10174493,50.45
30.46957965,31.66666667
27.52223563,34.91304348
56.97654136,63.85714286
26.18195164,22.33333333
83.29671152,93
182.503668,154.75
5.396240696,5.916666667
15.8923439,20.16666667
22.87772484,27.59090909
39.6156186,41.625
55.16239295,58.26086957
136.7734397,108.375
40.36713783,39.7826087
16.17960401,16.26086957
127.6114486,136.2083333
28.14344704,32.08333333
55.61681468,56.13043478
138.7957583,127.4583333
64.14105111,69.61904762
43.71265852,37.08333333
8.970359834,18.66666667
19.98185408,6.739130435
27.68977793,29.29166667
34.00321785,38.95833333
23.7684699,14.34782609
20.77844118,26.58333333
122.4848859,119.125
46.82160192,32.625
28.53942897,10.81818182
6.420090531,8.695652174
33.19897667,42.65217391
25.07937537,31.04166667
65.36815417,48.91666667
53.12897211,60.30434783
18.85014657,17.56521739
19.45699855,8.541666667
26.45335157,20.33333333
14.75545793,21.20833333
31.50524142,31.83333333
58.92293413,76.16666667
47.10084352,41.5
89.25387829,85.95
87.08019395,93.60869565
18.83574315,18.90909091
64.57372288,56.13043478
32.80563065,33.58333333
27.74871317,24.15
50.85307247,27.54166667
19.17696753,19.70833333
25.69482469,19.45833333
24.30003555,18
42.38531084,38.91666667
75.54715502,75.86363636
5.951130204,9.75
35.72195587,41.34782609
28.30631151,29.79166667
92.95590022,98.70833333
29.14175507,43.41666667
48.92415604,49.54166667
29.63669416,22.95238095
90.68308902,90.29166667
41.86696117,51.27272727
25.33120828,44.23809524
35.76326151,37.47826087
50.87531546,54.28571429
107.2054912,154.3333333
14.961828,18.52173913
61.2153043,67.25
91.87439938,97.85714286
60.16080406,51.08333333
11.91313056,12.83333333
29.43408858,23.16666667
13.12260368,13.52173913
20.49205138,14.42105263
105.1607641,78.70833333
88.89603585,93.20833333
80.82715683,104.125
90.63193169,89.41666667
25.94577701,28.25
14.46022951,16.29166667
51.16785237,54.43478261
61.5435205,57.625
264.1575128,246.1666667
55.07475191,51.45833333
19.13098766,20.54166667
11.71822833,9.739130435
75.82892658,69.375
27.60395331,13.375
32.20687014,26.95833333
19.43008799,10.76470588
14.74104574,13.04347826
56.24966812,56.82608696
150.7917946,139.7391304
120.6112685,141.173913
34.44102288,22.75
67.58093526,70.625
19.48905046,29.56521739
31.30947029,28.5
49.31439236,37.27272727
37.4133729,26.65217391
16.06407474,16.95833333
86.81828321,87.875
31.5783595,32.31818182
80.92897672,79.95833333
24.71556444,20.33333333
116.9672313,120.0833333
89.54773684,80.13636364
21.56857143,26.25
21.9189974,17.40909091
30.92772814,23.83333333
49.45311994,72.83333333
37.93092771,43.58333333
29.50293324,24.79166667
22.50811035,13.70833333
51.03115873,64.04166667
59.16252022,49.43478261
51.72006502,32.95833333
172.6676065,155.0833333
27.11996035,24.31818182
26.87067399,22.66666667
82.24850565,64.30434783
34.90200482,33.04166667
16.6670721,12.52173913
126.1175002,118.0416667
13.09615818,7.882352941
56.26136856,53.66666667
176.5503891,191.9166667
13.37785394,7.857142857
59.38331307,51.26086957
47.93406329,44.29166667
23.34328886,23.33333333
46.79360946,49.52380952
32.46867806,23.875
51.05162353,62
22.39530938,19.45833333
15.49636489,10
143.0330845,131.8333333
192.0434234,192.4166667
81.32450979,102.8333333
70.92270815,42.09090909
75.96984155,89.16666667
37.16479355,40.26086957
28.05846389,31.08695652
68.09023705,69.16666667
22.87945445,24.95652174
48.85996293,37.45833333
59.5123942,58
60.02059521,32.79166667
146.1809019,138.9565217
138.5685163,139.5
23.94036826,16.18181818
32.19586924,31.625
57.80010491,52.54545455
46.36102805,34.47826087
160.3459552,169.375
84.18911234,55.25
28.13647662,22.375
50.02799723,28.375
25.42329755,24.08333333
55.47515715,52.54166667
37.41200974,35.45833333
34.18370936,29.16666667
40.88220473,48.9375
30.11364247,34.41666667
37.00241003,37.54166667
22.99073213,17.18181818
128.6194931,113.7826087
104.1620598,109.1666667
150.0502674,129
22.97856239,25.75
18.31991421,18.54166667
69.27246744,52.65217391
29.74452046,15.95833333
25.04626221,19.13043478
45.04919542,39.16666667
67.03634018,64.22727273
