truevalue,estimate,dem,ev
29.36133418,15.29166667,82,-0.17724461
54.2460566,56.125,82,-0.17724461
85.80171772,58.13043478,82,-0.17724461
39.84179056,57.66666667,82,-0.17724461
52.76858333,44.20833333,82,-0.17724461
13.56908402,11.30434783,82,-0.17724461
15.64547934,16.66666667,82,-0.17724461
335.9764175,374.125,82,-0.17724461
38.04055562,37.375,82,-0.17724461
96.8179405,86.25,82,-0.17724461
99.10448881,104.2083333,82,-0.17724461
86.6705661,94.91666667,82,-0.17724461
36.01462385,31.36363636,82,-0.17724461
115.0582569,115.75,82,-0.17724461
23.21063403,20.40909091,82,-0.17724461
71.19605509,65.04166667,82,-0.17724461
13.00035881,13.17391304,82,-0.17724461
16.89134083,10,82,-0.17724461
161.5346134,164.4583333,82,-0.17724461
43.0443067,32,82,-0.17724461
39.01319949,46.66666667,82,-0.17724461
58.93121158,53.04166667,82,-0.17724461
70.02553219,92.77272727,82,-0.17724461
47.20517347,47.45833333,82,-0.17724461
105.818838,77.41666667,82,-0.17724461
128.9110938,95.54545455,82,-0.17724461
8.762579017,10.875,82,-0.17724461
103.7684796,85.25,82,-0.17724461
78.42325108,78.29411765,82,-0.17724461
60.20776812,68.33333333,82,-0.17724461
6.308674042,7.130434783,82,-0.17724461
106.1704221,34.04166667,82,-0.17724461
43.49732351,38.29166667,82,-0.17724461
38.84282441,37.33333333,82,-0.17724461
13.43285911,10.66666667,82,-0.17724461
41.87645472,47.625,82,-0.17724461
61.10661672,66.75,82,-0.17724461
16.89770543,21.63636364,82,-0.17724461
41.48547635,39.08333333,82,-0.17724461
73.11716971,69.17391304,82,-0.17724461
303.8507997,315.0833333,82,-0.17724461
19.75349233,23.29166667,82,-0.17724461
182.2640645,175.0416667,82,-0.17724461
18.90704819,15.08333333,82,-0.17724461
50.18216309,53.625,82,-0.17724461
168.8782144,148.0416667,82,-0.17724461
23.79054296,19.33333333,82,-0.17724461
37.95410355,34.29166667,82,-0.17724461
141.1193007,144.875,82,-0.17724461
38.78572556,44.5,82,-0.17724461
72.34843885,67.33333333,82,-0.17724461
137.7635331,149.375,82,-0.17724461
54.86930781,46.66666667,82,-0.17724461
51.35414512,25.86363636,82,-0.17724461
169.2998723,193.375,82,-0.17724461
42.83547742,35.58333333,82,-0.17724461
46.77709525,38.75,82,-0.17724461
20.59526384,26.75,82,-0.17724461
19.73326529,16.875,82,-0.17724461
33.62134449,29.45833333,82,-0.17724461
62.52088626,91.625,82,-0.17724461
100.1745344,89.29166667,82,-0.17724461
45.61549789,36.38095238,82,-0.17724461
455.762229,405.7777778,82,-0.17724461
66.25834674,47.91666667,82,-0.17724461
37.54516136,35.66666667,82,-0.17724461
64.14090802,80.33333333,82,-0.17724461
47.58806045,38.30434783,82,-0.17724461
18.60598739,10.86956522,82,-0.17724461
102.9330393,96.875,82,-0.17724461
269.4488108,273.9583333,82,-0.17724461
47.77585011,51.86956522,82,-0.17724461
23.11833409,20.29166667,82,-0.17724461
68.49667729,83.0952381,82,-0.17724461
29.75266206,32.5,82,-0.17724461
19.75016514,26.375,82,-0.17724461
33.58409756,25.08695652,82,-0.17724461
35.77878122,28,82,-0.17724461
216.3394931,219.375,82,-0.17724461
71.24470347,80.13043478,82,-0.17724461
178.950695,147.8571429,82,-0.17724461
85.52185652,96.29166667,82,-0.17724461
75.25508205,32.73684211,82,-0.17724461
61.77393785,56.83333333,82,-0.17724461
45.800095,38.59090909,82,-0.17724461
180.4851203,160.2916667,82,-0.17724461
55.12682909,55.20833333,82,-0.17724461
43.60442799,47.70833333,82,-0.17724461
47.80928443,36.25,82,-0.17724461
130.7580837,135.2916667,82,-0.17724461
65.77323251,65.80952381,82,-0.17724461
209.0772525,228.7916667,82,-0.17724461
36.47314173,26.41666667,82,-0.17724461
194.39977,192.2916667,82,-0.17724461
140.6566559,102.875,82,-0.17724461
21.33565728,20.47368421,82,-0.17724461
79.44602209,79.79166667,82,-0.17724461
25.82881892,29.54166667,82,-0.17724461
49.43212462,47.95833333,82,-0.17724461
156.9235765,137.1666667,82,-0.17724461
91.88138547,110.125,82,-0.17724461
43.58703295,29.88888889,82,-0.17724461
81.95590952,77.5,82,-0.17724461
97.07828182,48.73913043,82,-0.17724461
51.46828832,61.52941176,82,-0.17724461
20.70920187,23.20833333,82,-0.17724461
49.5473861,40.75,82,-0.17724461
89.90049348,84.33333333,82,-0.17724461
86.49657701,78.375,82,-0.17724461
68.10854584,36.05,82,-0.17724461
28.62292626,24.08333333,82,-0.17724461
46.73800898,52.73913043,82,-0.17724461
36.40405073,42.2173913,82,-0.17724461
151.9354462,125.1666667,82,-0.17724461
38.36739567,34.18181818,82,-0.17724461
35.51407352,32.43478261,82,-0.17724461
21.63385718,15.625,82,-0.17724461
57.12461676,60.25,82,-0.17724461
46.46126782,39.04545455,82,-0.17724461
37.13507123,43.43478261,82,-0.17724461
54.28031082,54.58333333,82,-0.17724461
52.07474491,49.83333333,82,-0.17724461
173.4808399,178,82,-0.17724461
71.28445625,55.66666667,82,-0.17724461
117.7957807,102.8695652,82,-0.17724461
71.8312144,81.30434783,82,-0.17724461
70.26595496,42.13636364,82,-0.17724461
55.0369001,92.5,82,-0.17724461
64.26059836,66.16666667,82,-0.17724461
272.6922007,251.875,82,-0.17724461
41.80906781,30.95833333,82,-0.17724461
12.89093489,15.66666667,82,-0.17724461
81.35987823,86,82,-0.17724461
100.2415523,94.25,82,-0.17724461
28.67381807,23.45833333,82,-0.17724461
32.74706945,22.83333333,82,-0.17724461
68.45765227,73.86956522,82,-0.17724461
278.2145662,265.125,82,-0.17724461
24.9706114,6.5,82,-0.17724461
62.3236078,24.29166667,82,-0.17724461
52.13863478,47,82,-0.17724461
197.6565252,247.3181818,82,-0.17724461
74.81928143,78.22727273,82,-0.17724461
33.32168809,27.83333333,82,-0.17724461
61.93744383,49.41666667,82,-0.17724461
35.99770379,23.04761905,82,-0.17724461
32.28990813,25.875,82,-0.17724461
106.7326329,122.375,82,-0.17724461
111.9132416,120.5416667,82,-0.17724461
30.03202994,19.76470588,82,-0.17724461
57.63683164,49.65217391,82,-0.17724461
46.56982174,47.5,82,-0.17724461
647.6389903,622.7647059,82,-0.17724461
37.99095304,18.28571429,82,-0.17724461
61.06927883,43.33333333,82,-0.17724461
46.23473626,45.5,82,-0.17724461
27.46440704,17.70833333,82,-0.17724461
97.90671247,90.04166667,82,-0.17724461
31.3721771,23.70833333,82,-0.17724461
42.75358935,35.65217391,82,-0.17724461
91.90445157,100.25,82,-0.17724461
45.86805748,30.95833333,82,-0.17724461
28.69530016,18,82,-0.17724461
88.24190372,78.82608696,82,-0.17724461
17.39807674,15.29166667,82,-0.17724461
49.10741534,59.125,82,-0.17724461
58.37855378,63.47826087,82,-0.17724461
118.6429161,119.5,82,-0.17724461
130.9217193,125.125,82,-0.17724461
168.0911392,156.25,82,-0.17724461
83.66470489,82.16666667,82,-0.17724461
23.61189203,20.33333333,82,-0.17724461
60.93599332,44.36363636,82,-0.17724461
94.2994541,101.7083333,82,-0.17724461
111.8394172,75.81818182,82,-0.17724461
50.25112846,38.33333333,82,-0.17724461
32.17316556,18.39130435,82,-0.17724461
74.89211195,62.25,82,-0.17724461
147.5009042,136.6956522,82,-0.17724461
318.3030707,312.2083333,82,-0.17724461
67.56535004,73.91304348,82,-0.17724461
47.71583088,30.95454545,82,-0.17724461
169.5791466,200.9166667,82,-0.17724461
55.73198681,38,82,-0.17724461
37.58826777,37.19047619,82,-0.17724461
25.51565822,30.33333333,82,-0.17724461
196.8226979,187,82,-0.17724461
115.2035505,106.9583333,82,-0.17724461
142.4743051,152.2173913,82,-0.17724461
46.219841,44.875,82,-0.17724461
12.18330944,15.30434783,82,-0.17724461
267.9066559,283.2608696,82,-0.17724461
32.49586011,31.20833333,82,-0.17724461
193.8607023,205.75,82,-0.17724461
7.367041967,9.416666667,82,-0.17724461
63.81224802,47.75,82,-0.17724461
204.9191813,199,82,-0.17724461
31.93178474,43.13636364,82,-0.17724461
50.70465468,49.16666667,82,-0.17724461
103.4094549,133.8333333,82,-0.17724461
62.83710077,61.16666667,82,-0.17724461
69.12941344,66.47826087,82,-0.17724461
113.7811153,109.7083333,82,-0.17724461
93.21679811,99.91666667,82,-0.17724461
22.16470453,30.375,82,-0.17724461
33.478979,32.73913043,82,-0.17724461
62.4590606,66.16666667,82,-0.17724461
55.68865292,37.83333333,82,-0.17724461
82.21375965,87.875,82,-0.17724461
28.6739769,28.83333333,82,-0.17724461
23.13207739,16.875,82,-0.17724461
27.99542309,20.9,82,-0.17724461
57.40579406,61.16666667,82,-0.17724461
169.2932481,59.875,82,-0.17724461
