truevalue,estimate,dem,ev
8.930740126,6.866666667,7,0.150130969
90.37063061,76.47826087,481,0.044456821
65.57423284,65.17391304,7,0.150130969
56.81950758,59.18181818,7,0.150130969
25.5615289,40.33333333,744,-0.050279932
143.1075816,154.7391304,481,0.044456821
25.63071523,28.7826087,2,0.127586656
39.36492938,56.75,79,-0.178420661
73.52576195,78.7,18,0.136162981
62.02570667,56.52173913,13,-0.049332921
51.8941372,65.75,481,0.044456821
58.97579131,71.375,2,0.127586656
58.25519514,47.08333333,13,-0.049332921
44.92053812,70.33333333,79,-0.178420661
19.37394369,13.375,481,0.044456821
45.24775377,52.04166667,13,-0.049332921
17.78776974,18.75,18,0.136162981
144.7210231,144.25,18,0.136162981
27.64816699,13.72727273,481,0.044456821
66.66045457,38.47619048,13,-0.049332921
77.58802331,70.2173913,13,-0.049332921
29.95622272,22.91304348,481,0.044456821
32.42637955,34.875,18,0.136162981
63.19283949,76.95454545,7,0.150130969
41.05116231,46.94117647,7,0.150130969
38.81874307,46.68181818,31,0.072374424
74.87124967,67.13043478,13,-0.049332921
31.97568093,44.33333333,2,0.127586656
42.96007384,29.7826087,13,-0.049332921
11.21769675,15.2173913,18,0.136162981
31.27676938,31.36363636,31,0.072374424
49.4030964,33.75,481,0.044456821
48.5990041,53.04545455,79,-0.178420661
18.39339387,18.20833333,744,-0.050279932
61.8183612,57.91666667,13,-0.049332921
47.27885967,59.16666667,79,-0.178420661
31.64318798,25.04545455,79,-0.178420661
11.66397874,18.20833333,481,0.044456821
55.94355297,58.66666667,13,-0.049332921
116.2674211,131.047619,13,-0.049332921
123.9510821,128.7391304,79,-0.178420661
54.6452344,76.125,2,0.127586656
16.52185745,9,481,0.044456821
111.4845318,107.2,13,-0.049332921
35.87115524,42.69565217,79,-0.178420661
48.57210929,39.26086957,31,0.072374424
52.9783563,74.52173913,13,-0.049332921
18.02555389,5.75,744,-0.050279932
95.51462506,143.2272727,481,0.044456821
18.65313559,9.333333333,481,0.044456821
169.9656172,192.2083333,13,-0.049332921
105.9272398,105.25,13,-0.049332921
18.41182533,11.95652174,744,-0.050279932
167.7326082,174.3333333,13,-0.049332921
35.29155859,39.83333333,79,-0.178420661
16.22288149,18.9375,13,-0.049332921
83.35174465,80.08333333,18,0.136162981
25.27242506,36.54166667,2,0.127586656
50.38762602,50.29166667,31,0.072374424
15.4893985,18.43478261,31,0.072374424
31.11693177,42.95833333,744,-0.050279932
59.42218969,57.5,31,0.072374424
110.953561,95.70833333,7,0.150130969
32.43076054,25.5,18,0.136162981
24.51765537,41.69565217,31,0.072374424
19.49067703,20.79166667,18,0.136162981
60.52632953,34.26086957,79,-0.178420661
25.09708789,18.58333333,18,0.136162981
20.19688314,9.739130435,481,0.044456821
19.71787343,11.5,744,-0.050279932
89.14608417,89.83333333,31,0.072374424
463.9477018,441.5833333,13,-0.049332921
96.93412727,93.86956522,18,0.136162981
37.98353791,40.77272727,13,-0.049332921
111.6492134,131.8181818,13,-0.049332921
22.98283855,30.84210526,481,0.044456821
142.2391114,132.5416667,13,-0.049332921
18.45259414,16.58333333,18,0.136162981
286.4968181,225.9166667,744,-0.050279932
17.27997557,20.70833333,18,0.136162981
48.45671823,42.41666667,13,-0.049332921
31.89461946,37.66666667,18,0.136162981
24.25860385,42.25,7,0.150130969
14.0534708,11.83333333,481,0.044456821
47.84691808,42.7826087,2,0.127586656
12.73695306,10.125,18,0.136162981
42.01939609,51,31,0.072374424
124.5636587,113.125,13,-0.049332921
219.4688449,232.3478261,31,0.072374424
18.09046983,13.05,481,0.044456821
137.7833106,175.0416667,481,0.044456821
52.12430029,63.81818182,79,-0.178420661
97.28237914,55.47826087,79,-0.178420661
36.91034966,43.60869565,481,0.044456821
11.80312179,10.7826087,481,0.044456821
49.34873678,25.95652174,79,-0.178420661
158.5703947,150.6086957,18,0.136162981
40.70879125,32.875,481,0.044456821
46.89217753,18.5,744,-0.050279932
38.44200109,24.52941176,18,0.136162981
135.4703078,172.4166667,481,0.044456821
26.12375948,18.82352941,744,-0.050279932
150.9944081,151.625,18,0.136162981
68.26930148,76.45833333,13,-0.049332921
19.15791896,9.791666667,481,0.044456821
